1.200003007202997651e+03,1.013252288340465602e+05,1.119000216922376445e-01,8.880955044465366210e-01,1.347960484300251015e-07,3.435582169838552655e-07,1.363821495593841263e-07,3.040335551155719206e-06,8.131266196854581239e-07,5.662641063591946990e-09,0.000000000000000000e+00
1.200003294623040574e+03,1.013252512005596363e+05,1.118999809939412449e-01,8.880951944327214465e-01,1.454596395619821085e-07,3.707799881089357939e-07,1.471855935137729539e-07,3.288131533713631874e-06,8.670084035540306022e-07,6.008179879732362933e-09,0.000000000000000000e+00
1.200003605600492392e+03,1.013252754057213897e+05,1.118999370859321413e-01,8.880948601115876695e-01,1.569618293338097434e-07,4.001424281899842505e-07,1.588391791942834156e-07,3.555551958812365054e-06,9.249303148084015600e-07,6.376770969533482618e-09,0.000000000000000000e+00
1.200003941993639501e+03,1.013253015946066880e+05,1.118998897157141847e-01,8.880944995719929347e-01,1.693685752799864558e-07,4.318138889178727697e-07,1.714098593900293593e-07,3.844141115219423387e-06,9.872087015587761572e-07,6.770153679774607437e-09,0.000000000000000000e+00
1.200004305807849050e+03,1.013253299237785832e+05,1.118998386109156806e-01,8.880941107525262002e-01,1.827510250967736510e-07,4.659759668304503438e-07,1.849698695434842340e-07,4.155564930159140675e-06,1.054184563029611229e-06,7.190204721213174293e-09,0.000000000000000000e+00
1.200004699207293470e+03,1.013253605622052273e+05,1.118997834777230443e-01,8.880936914296901907e-01,1.971859254390373156e-07,5.028245460950454332e-07,1.995971461263508037e-07,4.491620569337829649e-06,1.126225451943915315e-06,7.638949059055006455e-09,0.000000000000000000e+00
1.200005124527622684e+03,1.013253936922504363e+05,1.118997239991897374e-01,8.880932392051568147e-01,2.127560629780884948e-07,5.425709235151990885e-07,2.153757784099300629e-07,4.854246797707770006e-06,1.203727520680073962e-06,8.118571674261541263e-09,0.000000000000000000e+00
1.200005584289886656e+03,1.013254295107628714e+05,1.118996598333821119e-01,8.880927514917835719e-01,2.295507483060860767e-07,5.854430427598844837e-07,2.323965044777417366e-07,5.245535349700062794e-06,1.287117760154082256e-06,8.631430483981987819e-09,0.000000000000000000e+00
1.200006081215288077e+03,1.013254682302298897e+05,1.118995906114181593e-01,8.880922254988408149e-01,2.476663274708655201e-07,6.316867989495122795e-07,2.507572361724978188e-07,5.667742953896014559e-06,1.376856355979375779e-06,9.180070008899913442e-09,0.000000000000000000e+00
1.200006618240738817e+03,1.013255100799948123e+05,1.118995159354064101e-01,8.880916582164918305e-01,2.672067195205435996e-07,6.815674094360947068e-07,2.705636114891526117e-07,6.123303975408070840e-06,1.473439151667994516e-06,9.767235750384388102e-09,0.000000000000000000e+00
1.200007198536479564e+03,1.013255553076357464e+05,1.118994353761126048e-01,8.880910463982234493e-01,2.882840250954289294e-07,7.353709657032601222e-07,2.919296202959348810e-07,6.614844731738896825e-06,1.577400432205066050e-06,1.039589049893051577e-08,0.000000000000000000e+00
1.200007825524820191e+03,1.013256041804322595e+05,1.118993484704853825e-01,8.880903865422330457e-01,3.110191715201918368e-07,7.934060781613411641e-07,3.149782685084527513e-07,7.145198675209045364e-06,1.689315858379812113e-06,1.106923163943508869e-08,0.000000000000000000e+00
1.200008502900414442e+03,1.013256569869528612e+05,1.118992547189864850e-01,8.880896748713488220e-01,3.355426089141987257e-07,8.560056508531083935e-07,3.398422957116593655e-07,7.717422783813159424e-06,1.809805617551774163e-06,1.179070985234559850e-08,0.000000000000000000e+00
1.200009234652206032e+03,1.013257140387733816e+05,1.118991535827085354e-01,8.880889073113724663e-01,3.619950613788043733e-07,9.235287963768935421e-07,3.666649506235509128e-07,8.334815257879388744e-06,1.939537805554494919e-06,1.256404932592860831e-08,0.000000000000000000e+00
1.200010025087183749e+03,1.013257756723376515e+05,1.118990444802645118e-01,8.880880794677159518e-01,3.905283376512083990e-07,9.963629021701930611e-07,3.956008291795316093e-07,9.000934628039402614e-06,2.079232055242747633e-06,1.339326960492023519e-08,0.000000000000000000e+00
1.200010878856103545e+03,1.013258422509728698e+05,1.118989267844301833e-01,8.880871866001996962e-01,4.213062059630126721e-07,1.074925860176688394e-06,4.268167804238034844e-07,9.719620388625549001e-06,2.229663427950635253e-06,1.428270921148897741e-08,0.000000000000000000e+00
1.200011800981507804e+03,1.013259141670857352e+05,1.118987998184987204e-01,8.880862235957105444e-01,4.545053437081255320e-07,1.159668486880512687e-06,4.604928914175358068e-07,1.049501540854360402e-05,2.391666611088702154e-06,1.523705133311051546e-08,0.000000000000000000e+00
1.200012796888122011e+03,1.013259918445449730e+05,1.118986628523390980e-01,8.880851849386629526e-01,4.903163638899301380e-07,1.251077138638796089e-06,4.968235536682180937e-07,1.133159017008548572e-05,2.566140422513140788e-06,1.626135164168814800e-08,0.000000000000000000e+00
1.200013872434801215e+03,1.013260757411871600e+05,1.118985150982763771e-01,8.880840646801578808e-01,5.289448877103958553e-07,1.349676444013979079e-06,5.360185805118109652e-07,1.223416812285220990e-05,2.754052465631630208e-06,1.736106743890166304e-08,0.000000000000000000e+00
1.200015033950425050e+03,1.013261663516327826e+05,1.118983557064739398e-01,8.880828564034302097e-01,5.706127467199613365e-07,1.456032365881121893e-06,5.783044609830183852e-07,1.320795411257321683e-05,2.956444321773925031e-06,1.854209037971837236e-08,0.000000000000000000e+00
1.200016288272371639e+03,1.013262642103053513e+05,1.118981837600077356e-01,8.880815531870376311e-01,6.155592644587271217e-07,1.570755465362918021e-06,6.239256999616296407e-07,1.425856471874942709e-05,3.174437027019519667e-06,1.981078144994781334e-08,0.000000000000000000e+00
1.200017642788265448e+03,1.013263698947096127e+05,1.118979982695483127e-01,8.880801475651528554e-01,6.640426400233638191e-07,1.694504424685772479e-06,6.731462683857111473e-07,1.539206103439399428e-05,3.409236924869295950e-06,2.117400882227319229e-08,0.000000000000000000e+00
1.200019105481289444e+03,1.013264840289904096e+05,1.118977981676164968e-01,8.880786314847282092e-01,7.163414417610286168e-07,1.827989849685052965e-06,7.262511729221217278e-07,1.661498408903074766e-05,3.662141915531534092e-06,2.263918883634303293e-08,0.000000000000000000e+00
1.200020684979392854e+03,1.013266072877994302e+05,1.118975823023796307e-01,8.880769962592861555e-01,7.727562199686901073e-07,1.971978374384757554e-06,7.835481553537802272e-07,1.793439313344162789e-05,3.934548122847352332e-06,2.421433037061539184e-08,0.000000000000000000e+00
1.200022390608749902e+03,1.013267404004987475e+05,1.118973494309510736e-01,8.880752325190720553e-01,8.336112482059886575e-07,2.127297091902077469e-06,8.453695328848177124e-07,1.935790702345071591e-05,4.227956999911168146e-06,2.590808289767775436e-08,0.000000000000000000e+00
1.200024232451871512e+03,1.013268841557312844e+05,1.118970982121502283e-01,8.880733301572752980e-01,8.992564036297331514e-07,2.294838337925430164e-06,9.120741916073994879e-07,2.089374896074291322e-05,4.543982894259586824e-06,2.772978854124918888e-08,0.000000000000000000e+00
1.200026221410793141e+03,1.013270394063947024e+05,1.118968271986823526e-01,8.880712782720179277e-01,9.700691976200774596e-07,2.475564855163975152e-06,9.840497465149321395e-07,2.255079487118804457e-05,4.884361092983869513e-06,2.968953848183799561e-08,0.000000000000000000e+00
1.200028369275839168e+03,1.013272070750558196e+05,1.118965348286862366e-01,8.880690651037675964e-01,1.046456968911396891e-06,2.670515369515167817e-06,1.061714882710640655e-06,2.433862572587275081e-05,5.250956367261407927e-06,3.179823408963713565e-08,0.000000000000000000e+00
1.200030688800482039e+03,1.013273881598498992e+05,1.118962194166022717e-01,8.880666779678177969e-01,1.128859252464566335e-06,2.880810611242012208e-06,1.145521893853653133e-06,2.626758413707662454e-05,5.645772034486136134e-06,3.406765319772277147e-08,0.000000000000000000e+00
1.200033193782894159e+03,1.013275837409099913e+05,1.118958791432995981e-01,8.880641031814442421e-01,1.217750338433784277e-06,3.107659817223595251e-06,1.235959435426112232e-06,2.834883559111555688e-05,6.070959554338066531e-06,3.651052196633321471e-08,0.000000000000000000e+00
1.200035899154836670e+03,1.013277949873811449e+05,1.118955120454066116e-01,8.880613259853158414e-01,1.313642036784925345e-06,3.352367753325076101e-06,1.333555512096608353e-06,3.059443471225586941e-05,6.528828672596748156e-06,3.914059282982044553e-08,0.000000000000000000e+00
1.200038821078623641e+03,1.013280231650754286e+05,1.118951160037727488e-01,8.880583304587050808e-01,1.417086664459847054e-06,3.616342299243390494e-06,1.438880720353372453e-06,3.301739698794386004e-05,7.021858123323693939e-06,4.197272906300874047e-08,0.000000000000000000e+00
1.200041977052955190e+03,1.013282696448343049e+05,1.118946887309924809e-01,8.880550994280080879e-01,1.528680273409720622e-06,3.901102641712194153e-06,1.552551769652031378e-06,3.563177642450126898e-05,7.552706895827301147e-06,4.502299655199939839e-08,0.000000000000000000e+00
1.200045386028509938e+03,1.013285359116690233e+05,1.118942277579125094e-01,8.880516143680399210e-01,1.649066139404831038e-06,4.208288125856038628e-06,1.675235307643930468e-06,3.845274964581733585e-05,8.124226067666592778e-06,4.830876340755712871e-08,0.000000000000000000e+00
1.200049068534306798e+03,1.013288235747601721e+05,1.118937304190343318e-01,8.880478552955373139e-01,1.778938533227504942e-06,4.539667818663086049e-06,1.807652077593278374e-06,4.149670699459384723e-05,8.739471198414017691e-06,5.184880811587099858e-08,0.000000000000000000e+00
1.200053046815918606e+03,1.013291343784049241e+05,1.118931938367214440e-01,8.880438006542442642e-01,1.919046797759901206e-06,4.897150843226901467e-06,1.950581438961507983e-06,4.478135124863808912e-05,9.401715271127827583e-06,5.566343698390269194e-08,0.000000000000000000e+00
1.200057344986800445e+03,1.013294702140122390e+05,1.118926149041058332e-01,8.880394271909152204e-01,2.070199756499006231e-06,5.282797547357468390e-06,2.104866285258148059e-06,4.832580462158635474e-05,1.011446215875122891e-05,5.977461170195846048e-08,0.000000000000000000e+00
1.200061989194071202e+03,1.013298331332571834e+05,1.118919902665875959e-01,8.880347098215103374e-01,2.233270481296820498e-06,5.698831575706170785e-06,2.271418396779396729e-06,5.215072478148819027e-05,1.088146058120697924e-05,6.420608791753751863e-08,0.000000000000000000e+00
1.200067007800740612e+03,1.013302253625514713e+05,1.118913163017455081e-01,8.880296214863844240e-01,2.409201463992215731e-06,6.147652957285046864e-06,2.451224284577529011e-06,5.627843103026451216e-05,1.170671857015942039e-05,6.898356617767045941e-08,0.000000000000000000e+00
1.200072431585288314e+03,1.013306493189085741e+05,1.118905890976337747e-01,8.880241329944004169e-01,2.599010198072730862e-06,6.631852221726837476e-06,2.645351543810597606e-06,6.073304089429936998e-05,1.259451825473077155e-05,7.413485556697620576e-08,0.000000000000000000e+00
